id,release_time,position,completion_time,flow_time,individual_lower_bound,request_over_lower_bound,server
309,88,30.441713795923253,128.7249528707434,40.72495287074341,88,1.462783555349357,S2
310,72,13.344100872031749,93.32256579463493,21.322565794634926,72,1.2961467471477073,S1
311,61,6.066101406364178,100.60056526030249,39.60056526030249,61,1.6491895944311883,S1
312,34,97.25090091824649,139.5842342515798,105.5842342515798,97.25090091824649,1.4353001662053562,S3
313,12,69.2185172570448,111.55185059037811,99.55185059037811,69.2185172570448,1.6115897163200905,S3
314,86,48.961431004745116,101.46143100474511,15.461431004745108,86,1.1797840814505245,S2
315,90,51.653569404440766,104.15356940444076,14.15356940444076,90,1.157261882271564,S2
316,59,46.58976082976098,67.58976082976096,8.589760829760962,59,1.145589166606118,S3
317,98,11.850286270156795,118.51695293682346,20.516952936823458,98,1.2093566626206476,S1
318,70,19.9250029859503,72.4250029859503,2.4250029859503,70,1.03464289979929,S2
319,10,93.62543409537165,135.95876742870496,125.95876742870496,93.62543409537165,1.4521563370292139,S3
320,2,28.95888794881911,39.29222128215244,37.29222128215244,28.95888794881911,1.3568276983424254,S3
321,9,81.98976926998682,124.32310260332014,115.32310260332014,81.98976926998682,1.5163245818381619,S3
322,57,99.39669614185188,141.73002947518518,84.73002947518518,99.39669614185188,1.4259028214873277,S3
323,49,20.983721998747264,58.1829446679194,9.1829446679194,49,1.1874070340391714,S2
324,26,7.4612867694142215,31.705379897252445,5.705379897252445,26,1.2194376883558633,S2
325,11,14.174067785953115,19.174067785953113,8.174067785953113,14.174067785953115,1.3527568850034097,S3
326,67,26.180896872833614,78.68089687283361,11.680896872833614,67,1.174341744370651,S2
327,46,13.260507288102607,66.59384062143594,20.593840621435945,46,1.4476921874225206,S1
328,80,50.87443536487809,103.37443536487808,23.37443536487808,80,1.292180442060976,S2
329,14,70.33370387940744,112.66703721274075,98.66703721274075,70.33370387940744,1.6018925635697656,S3
330,29,49.78879533537156,70.78879533537155,41.788795335371546,49.78879533537156,1.4217816450176475,S3
331,62,39.408051986123915,91.90805198612391,29.90805198612391,62,1.482387935260063,S2
332,20,0.3590471669730255,26.307619499693644,6.307619499693644,20,1.315380974984682,S1
333,62,68.15881166663787,110.49214499997119,48.49214499997119,68.15881166663787,1.6210984654542397,S3
334,51,30.19510412751344,51.19510412751343,0.19510412751343154,51,1.0038255711277144,S3
335,18,41.61811943647275,62.61811943647274,44.61811943647274,41.61811943647275,1.504587912292747,S3
336,48,31.607804537496975,52.60780453749696,4.6078045374969605,48,1.09599592786452,S3
337,42,0.1741381917503282,53.159195141583005,11.159195141583005,42,1.265695122418643,S1
338,96,33.82726299696475,125.33940366970192,29.339403669701923,96,1.3056187882260617,S2
339,50,12.004134759218255,65.33746809255159,15.337468092551589,50,1.3067493618510317,S1
340,25,71.30235657969237,113.63568991302569,88.63568991302569,71.30235657969237,1.5937157671081839,S3
341,94,28.98329589755253,130.18337076911413,36.183370769114134,94,1.3849294762671716,S2
342,47,6.497735077812806,59.83106841114614,12.831068411146141,47,1.273001455556301,S1
343,49,99.87925057856137,142.21258391189468,93.21258391189468,99.87925057856137,1.4238451238682,S3
344,75,7.640069246820591,99.02659741984608,24.026597419846084,75,1.3203546322646145,S1
345,54,75.56563934322837,117.89897267656168,63.898972676561684,75.56563934322837,1.5602193497106553,S3
346,6,28.06377045937617,38.3971037927095,32.3971037927095,28.06377045937617,1.368209016970524,S3
347,6,83.46759949771923,125.80093283105255,119.80093283105255,83.46759949771923,1.5071828300811512,S3
348,36,63.49634970396003,84.49634970396002,48.49634970396002,63.49634970396003,1.3307276732900175,S3
349,19,24.932471641181852,35.265804974515184,16.265804974515184,24.932471641181852,1.414452826099495,S3
350,34,43.62407439273818,64.62407439273817,30.624074392738166,43.62407439273818,1.4813855718964142,S3
351,40,18.984904716300687,44.81823804963402,4.818238049634019,40,1.1204559512408505,S2
352,47,78.51426747155581,120.84760080488913,73.84760080488913,78.51426747155581,1.539180134982089,S3
353,54,88.42665555254467,130.759988885878,76.75998888587799,88.42665555254467,1.478739505286142,S3
354,97,63.089580386908096,105.42291372024141,8.42291372024141,97,1.0868341620643445,S3
355,70,54.922814818796375,75.92281481879637,5.922814818796368,70,1.0846116402685195,S3
356,92,8.05768970361056,98.60897696305611,6.608976963056108,92,1.071836706120175,S1
357,93,41.088601537689875,93.58860153768987,0.5886015376898683,93,1.0063290487923642,S2
358,78,75.26680092407206,117.60013425740537,39.60013425740537,78,1.5076940289410945,S3
359,82,86.94788462386155,129.28121795719488,47.28121795719488,86.94788462386155,1.486881693746412,S3
360,62,4.897690498758278,101.76897616790839,39.76897616790839,62,1.6414350994823934,S1
361,70,12.731132038505965,93.93553462816071,23.93553462816071,70,1.3419362089737243,S1
362,60,41.48666511748943,62.48666511748942,2.486665117489423,60,1.0414444186248237,S3
363,36,29.777186554478686,40.11051988781202,4.110519887812018,36,1.1141811079947783,S3
364,94,73.87452794335498,116.20786127668829,22.20786127668829,94,1.2362538433690244,S3
365,83,26.016905461407646,132.6835721280743,49.6835721280743,83,1.5985972545551121,S1
366,83,23.86650241973719,130.53316908640386,47.53316908640386,83,1.5726887841735404,S1
367,61,55.73217024570404,76.73217024570403,15.732170245704026,61,1.2579044302574431,S3
368,50,11.974252140024644,65.30758547335797,15.307585473357975,50,1.3061517094671595,S1
369,82,16.165696140505815,90.50097052616086,8.500970526160856,82,1.1036703722702543,S1
370,26,50.060479272872136,71.06047927287213,45.06047927287213,50.060479272872136,1.419492587866212,S3
371,63,55.03865422310326,76.03865422310325,13.03865422310325,63,1.2069627654460833,S3
372,57,90.62593902113605,132.95927235446936,75.95927235446936,90.62593902113605,1.4671215966486175,S3
373,97,44.99604435818122,97.49604435818122,0.49604435818122283,97,1.005113859362693,S2
374,17,54.778529846971544,75.77852984697154,58.77852984697154,54.778529846971544,1.3833618766086873,S3
375,31,9.071450810652292,34.90478414398562,3.904784143985623,31,1.125960778838246,S2
376,43,55.587408759515235,76.58740875951523,33.58740875951523,55.587408759515235,1.377783394992401,S3
377,40,23.91265807174543,49.74599140507876,9.745991405078762,40,1.243649785126969,S2
378,33,80.93584445835481,123.26917779168812,90.26917779168812,80.93584445835481,1.5230480217589593,S3
379,25,88.72514592117199,131.0584792545053,106.0584792545053,88.72514592117199,1.477128923191002,S3
380,95,87.06155003069465,129.39488336402798,34.394883364027976,95,1.3620514038318734,S3
381,49,41.388357241332926,62.38835724133291,13.388357241332912,49,1.2732317804353654,S3
382,67,21.00049359862939,73.50049359862939,6.50049359862939,67,1.0970222925168567,S2
383,34,33.820310050331805,54.8203100503318,20.8203100503318,34,1.6123620603038764,S3
384,7,49.814589528379095,70.81458952837909,63.81458952837909,49.814589528379095,1.4215632448007307,S3
385,73,96.76852625619264,139.10185958952596,66.10185958952596,96.76852625619264,1.4374700635747693,S3
386,16,68.67531799032966,111.00865132366297,95.00865132366297,68.67531799032966,1.6164271906144558,S3
387,67,62.96269058459393,83.96269058459391,16.962690584593915,67,1.2531744863372225,S3
388,27,9.259815716013964,29.906850950652704,2.9068509506527036,27,1.1076611463204704,S2
389,31,38.45607593637491,59.4560759363749,28.4560759363749,38.45607593637491,1.5460775570223084,S3
390,82,44.58583923566094,97.08583923566093,15.085839235660927,82,1.1839736492153772,S2
391,39,84.86836762304526,127.20170095637857,88.20170095637857,84.86836762304526,1.498811683539888,S3
392,2,12.724702084245898,17.724702084245894,15.724702084245894,12.724702084245898,1.3929365078173703,S3
393,54,70.9511784938654,113.28451182719871,59.28451182719871,70.9511784938654,1.596654407044043,S3
394,60,96.82812659977115,139.16145993310448,79.16145993310448,96.82812659977115,1.4372007888607996,S3
395,62,0.01786878193756891,106.6487978847291,44.648797884729106,62,1.7201419013665984,S1
396,50,93.02385071428661,135.3571840476199,85.35718404761991,93.02385071428661,1.455080423012759,S3
397,67,85.54626738142326,127.87960071475658,60.87960071475658,85.54626738142326,1.4948589182106873,S3
398,57,24.846528308918458,77.34652830891845,20.34652830891845,57,1.3569566369985693,S2
399,13,22.38004144607364,32.71337477940697,19.71337477940697,22.38004144607364,1.4617209203223442,S3
400,19,52.2365607111808,73.23656071118079,54.236560711180786,52.2365607111808,1.4020172789726777,S3
401,87,10.889041380204667,95.77762528646201,8.777625286462012,87,1.100892244671977,S1
402,92,70.1003712768466,112.43370461017992,20.433704610179916,92,1.22210548489326,S3
403,97,89.488689197097,131.82202253043033,34.82202253043033,97,1.3589899229941271,S3
404,10,55.15009148185075,76.15009148185074,66.15009148185074,55.15009148185075,1.3807790601201602,S3
405,5,0.1366039978702438,6.530062668796424,1.5300626687964236,5,1.3060125337592847,S1
406,16,23.25768289669028,33.59101623002361,17.591016230023612,23.25768289669028,1.444297627551016,S3
407,4,64.55057763682427,106.88391097015759,102.88391097015759,64.55057763682427,1.6558164912405577,S3
408,38,96.24348962900552,138.57682296233884,100.57682296233884,96.24348962900552,1.439856591822654,S3
409,80,25.17939472813393,81.48727193853274,1.4872719385327429,80,1.0185908992316592,S1
410,81,43.74305285407745,96.24305285407743,15.243052854077433,81,1.1881858377046597,S2
411,97,11.213268413726073,117.87993508039274,20.87993508039274,97,1.2152570626844612,S1
412,9,30.034928414550922,40.368261747884254,31.368261747884254,30.034928414550922,1.3440438808679556,S3
413,74,19.170176526965154,87.49649013970152,13.496490139701521,74,1.1823850018878583,S1
414,33,22.358303361003983,48.19163669433732,15.19163669433732,33,1.460352627101131,S2
415,76,0.1152023751002762,106.55146429156639,30.55146429156639,76,1.4019929512048208,S1
416,68,30.152130124251574,82.65213012425157,14.65213012425157,68,1.215472501827229,S2
417,58,27.860365032359937,80.36036503235994,22.360365032359937,58,1.3855235350406885,S2
418,40,64.45756393627167,106.79089726960498,66.79089726960498,64.45756393627167,1.6567628490457336,S3
419,31,47.53042200675436,68.53042200675435,37.53042200675435,47.53042200675436,1.4418222921945816,S3
420,30,54.7002235405582,75.70022354055818,45.700223540558184,54.7002235405582,1.383910679714668,S3
421,3,96.06142298267048,138.3947563160038,135.3947563160038,96.06142298267048,1.4406902585751855,S3
422,90,64.96499799743133,107.29833133076464,17.29833133076464,90,1.1922036814529404,S3
423,7,2.17873841085674,8.012071744190074,1.0120717441900737,7,1.144581677741439,S2
424,63,88.48485251848642,130.81818585181975,67.81818585181975,88.48485251848642,1.4784246357249562,S3
425,82,42.00158721289937,94.50158721289937,12.501587212899366,82,1.1524583806451143,S2
426,32,22.78405105125535,33.11738438458868,1.1173843845886822,32,1.0349182620183963,S3
427,54,92.51608280108722,134.84941613442055,80.84941613442055,92.51608280108722,1.4575780994138225,S3
428,29,49.29434510625706,70.29434510625705,41.294345106257055,49.29434510625706,1.4260123540485865,S3
429,89,33.805157034346635,125.36150963232004,36.361509632320036,89,1.408556288003596,S2
430,53,36.23198917699357,57.231989176993565,4.231989176993565,53,1.079848852396105,S3
431,50,19.80796382334341,59.35870284332326,9.358702843323258,50,1.187174056866465,S2
432,37,73.91292217757531,116.24625551090863,79.24625551090863,73.91292217757531,1.572746037988158,S3
433,64,6.74324572475149,99.92342094191518,35.92342094191518,64,1.5613034522174247,S1
434,63,96.98587223918274,139.31920557251607,76.31920557251607,96.98587223918274,1.4364896902605828,S3
435,39,76.5857106596265,118.91904399295981,79.91904399295981,76.5857106596265,1.5527575962763778,S3
436,24,23.08088128649747,33.4142146198308,9.414214619830801,24,1.3922589424929501,S3
437,28,26.502195567243348,36.835528900576676,8.835528900576676,28,1.3155546035920243,S3
438,37,10.900806599800939,37.5674732664676,0.5674732664676014,37,1.015337115309935,S1
439,79,49.576472945584584,102.07647294558458,23.076472945584584,79,1.2921072524757542,S2
440,23,89.64761810252378,131.9809514358571,108.9809514358571,89.64761810252378,1.472219276198946,S3
441,62,41.70290821075141,62.7029082107514,0.7029082107514029,62,1.0113372292056677,S3
442,85,5.641707739801182,101.0249589268655,16.024958926865494,85,1.1885289285513587,S1
443,76,14.638305397274742,92.02836126939192,16.028361269391922,76,1.2108994903867358,S1
444,50,5.435837963930568,58.7691712972639,8.769171297263902,50,1.175383425945278,S1
445,3,97.41197049329216,139.74530382662547,136.74530382662547,97.41197049329216,1.4345804023772255,S3
446,18,41.53849337387124,62.53849337387123,44.53849337387123,41.53849337387124,1.5055551680940245,S3
447,90,6.013525414544951,100.65314125212171,10.653141252121713,90,1.1183682361346856,S1
448,50,44.96419645709351,65.9641964570935,15.964196457093493,50,1.3192839291418699,S3
449,91,88.35836374327538,130.6916970766087,39.691697076608705,91,1.4361724953473485,S3
450,93,11.320555953331146,95.34611071333552,2.34611071333552,93,1.0252269969175862,S1
451,10,93.1595498067392,135.4928831400725,125.49288314007251,93.1595498067392,1.4544175387403053,S3
452,42,19.06835227125301,44.90168560458634,2.9016856045863406,42,1.069087752490151,S2
453,83,93.58815515398798,135.9214884873213,52.92148848732131,93.58815515398798,1.4523364443254485,S3
454,95,46.76158281556791,99.2615828155679,4.261582815567905,95,1.0448587664796622,S2
455,39,66.4429863731394,108.77631970647272,69.77631970647272,66.4429863731394,1.6371377273079226,S3
456,48,83.91269994816453,126.24603328149784,78.24603328149784,83.91269994816453,1.504492566196582,S3
457,42,44.2435146639205,65.2435146639205,23.243514663920493,44.2435146639205,1.4746458358816819,S3
458,13,0.2870724188104301,13.046260914522904,0.04626091452290382,13,1.0035585318863771,S1
459,35,8.076297008594013,45.257036324739325,10.257036324739325,35,1.2930581807068378,S1
460,53,95.55148324755777,137.88481658089108,84.88481658089108,95.55148324755777,1.4430421370190014,S3
461,15,56.11289140900314,77.11289140900313,62.112891409003126,56.11289140900314,1.374245551649306,S3
462,97,20.740243330694497,127.40690999736117,30.40690999736117,97,1.3134732989418678,S1
463,45,76.87320844946326,119.20654178279658,74.20654178279658,76.87320844946326,1.5506903404605963,S3
464,39,82.20079824621695,124.53413157955026,85.53413157955026,82.20079824621695,1.5149990539815905,S3
465,55,8.776026255829128,62.109359589162466,7.109359589162466,55,1.1292610834393175,S1
466,90,47.34640508570956,99.84640508570956,9.846405085709563,90,1.1094045009523286,S2
467,47,54.15290364586295,75.15290364586293,28.152903645862935,54.15290364586295,1.3877908401243098,S3
468,57,19.30261874445467,59.864047922211995,2.864047922211995,57,1.050246454775649,S2
469,46,73.73198039605718,116.0653137293905,70.0653137293905,73.73198039605718,1.574151583965824,S3
470,60,3.0282055077419545,103.63846115892471,43.63846115892471,60,1.7273076859820786,S1
471,52,24.801304796207337,54.36536187045933,2.3653618704593313,52,1.0454877282780641,S2
472,80,76.66680023429737,119.00013356763068,39.000133567630684,80,1.4875016695953835,S3
473,5,37.5567659995365,58.556765999536495,53.556765999536495,37.5567659995365,1.5591535756901742,S3
474,59,6.25799432645594,59.59132765978927,0.5913276597892718,59,1.0100225027082927,S1
475,7,25.701595243022922,36.03492857635625,29.03492857635625,25.701595243022922,1.402050271028934,S3
476,95,6.285174115413261,100.38149255125342,5.381492551253416,95,1.0566472900131938,S1
477,77,33.90695330722204,86.40695330722204,9.40695330722204,77,1.1221682247691174,S2
478,34,33.497091351218224,54.49709135121822,20.497091351218216,34,1.6028556279770063,S3
479,78,4.358556316921458,102.30811034974522,24.30811034974522,78,1.311642440381349,S1
480,95,71.66357464311818,113.9969079764515,18.996907976451496,95,1.1999674523837,S3
481,40,92.42280742200488,134.7561407553382,94.75614075533821,92.42280742200488,1.4580398985289231,S3
482,38,0.37716159341637523,52.95617173991696,14.956171739916961,38,1.39358346683992,S1
483,96,59.556815711006216,101.89014904433954,5.8901490443395375,96,1.06135571921187,S3
484,81,94.6487724358217,136.982105769155,55.982105769155,94.6487724358217,1.4472676427160023,S3
485,8,2.425670494152843,8.259003827486177,0.25900382748617723,8,1.0323754784357722,S2
486,29,10.726137068263474,36.559470401596805,7.559470401596805,29,1.2606713931585105,S2
487,91,95.67776506077044,138.01109839410375,47.011098394103755,95.67776506077044,1.4424573808391634,S3
488,99,38.65147887900386,120.51518778766281,21.51518778766281,99,1.2173251291683111,S2
489,32,91.35439651454843,133.68772984788174,101.68772984788174,91.35439651454843,1.4633967816381077,S3
490,63,13.270727491452849,66.60406082478619,3.6040608247861883,63,1.0572073146791459,S1
491,63,18.293923146058,70.79392314605799,7.793923146057992,63,1.1237130658104444,S2
492,94,30.331478135850464,128.8351885308162,34.8351885308162,94,1.3705871120299595,S2
493,88,77.28093799301627,119.61427132634958,31.61427132634958,88,1.3592530832539724,S3
494,77,23.614251112788764,83.0524155538779,6.052415553877907,77,1.0786027994010117,S1
495,40,46.07811969657125,67.07811969657124,27.078119696571235,46.07811969657125,1.4557477635434553,S3
496,100,78.22486206570044,120.55819539903375,20.55819539903375,100,1.2055819539903374,S3
497,10,51.188478020810926,72.18847802081092,62.18847802081092,51.188478020810926,1.4102485717872357,S3
498,50,75.28856706614597,117.62190039947929,67.62190039947929,75.28856706614597,1.5622810339336208,S3
499,31,40.77567686493174,61.775676864931725,30.775676864931725,40.77567686493174,1.5150129100140235,S3
500,83,3.386371941633448,103.28029472503323,20.28029472503323,83,1.2443409003016053,S1
501,70,54.46166196894523,75.46166196894522,5.461661968945222,70,1.078023742413503,S3
502,20,98.02557708811332,140.35891042144664,120.35891042144664,98.02557708811332,1.4318600776538217,S3
503,13,98.7823829592504,141.11571629258373,128.11571629258373,98.7823829592504,1.4285514488023296,S3
504,33,62.4601573378463,83.46015733784628,50.46015733784628,62.4601573378463,1.3362143307838823,S3
505,26,9.642257855132419,29.52440881153425,3.5244088115342507,26,1.1355541850590096,S2
506,63,98.84321369958755,141.17654703292087,78.17654703292087,98.84321369958755,1.4282877068525541,S3
507,57,17.319186206308224,61.84748046035844,4.84748046035844,57,1.0850435168483936,S2
508,17,41.6840631223647,62.68406312236469,45.68406312236469,41.6840631223647,1.5037896602918464,S3
509,79,89.12625586547598,131.45958919880928,52.45958919880928,89.12625586547598,1.474981619302282,S3
510,30,74.79770447206839,117.1310378054017,87.1310378054017,74.79770447206839,1.5659710232035502,S3
511,99,66.44252222744124,108.77585556077456,9.77585556077456,99,1.0987460157653997,S3
512,15,77.97505918210086,120.30839251543418,105.30839251543418,77.97505918210086,1.5429086399853724,S3
513,37,29.378214686659653,39.71154801999298,2.711548019992982,37,1.0732850816214319,S3
514,72,26.76658807171213,79.26658807171212,7.266588071712121,72,1.100924834329335,S2
515,32,73.80674277270961,116.14007610604293,84.14007610604293,73.80674277270961,1.5735699983902591,S3
516,25,43.93977615790748,64.93977615790747,39.939776157907474,43.93977615790748,1.477926877108608,S3
517,23,24.534029689061644,34.867363022394976,11.867363022394976,24.534029689061644,1.4211836972684675,S3
518,19,28.13540986490831,38.46874319824164,19.46874319824164,28.13540986490831,1.3672714697581678,S3
519,74,18.825013433648586,87.84165323301808,13.841653233018079,74,1.1870493680137577,S1
520,8,39.606959560255504,60.60695956025549,52.60695956025549,39.606959560255504,1.5302098477933386,S3
521,31,50.7324513243949,71.73245132439489,40.73245132439489,50.7324513243949,1.4139362370984438,S3
522,29,64.96406555804826,107.29739889138158,78.29739889138158,64.96406555804826,1.6516423036287131,S3
523,12,65.33265520924009,107.66598854257342,95.66598854257342,65.33265520924009,1.6479659092034893,S3
524,4,10.2332420680613,15.233242068061296,11.233242068061296,10.2332420680613,1.4886037061123927,S3
525,60,88.28250230781936,130.61583564115267,70.61583564115267,88.28250230781936,1.4795212213823232,S3
526,29,84.05563641212667,126.38896974545999,97.38896974545999,84.05563641212667,1.50363467746258,S3
527,47,4.036186543764309,49.29714678956903,2.2971467895690267,47,1.0488754636078517,S1
528,37,23.289267807615268,49.1226011409486,12.122601140948603,37,1.3276378686742867,S2
529,6,18.957318067918195,29.290651401251523,23.290651401251523,18.957318067918195,1.5450841356521106,S3
530,74,19.4161608294947,87.25050583717197,13.250505837171971,74,1.1790608896915131,S1
531,9,37.22369634558931,58.2236963455893,49.2236963455893,37.22369634558931,1.5641567620000294,S3
532,22,44.91138577687903,65.91138577687902,43.911385776879015,44.91138577687903,1.4675874421762123,S3
533,33,77.49982087148449,119.8331542048178,86.8331542048178,77.49982087148449,1.546237821678754,S3
534,85,94.57020834560656,136.90354167893986,51.90354167893986,94.57020834560656,1.4476392097882058,S3
535,13,63.74572932433118,84.74572932433117,71.74572932433117,63.74572932433118,1.3294338338048393,S3
536,90,61.99479799695284,104.32813133028615,14.328131330286155,90,1.1592014592254016,S3
537,27,3.745451099208408,30.412117765875074,3.412117765875074,27,1.1263747320694473,S1
538,43,14.136948469405263,65.0297181972614,22.029718197261403,43,1.5123190278432885,S2
539,26,99.98737592616206,142.32070925949537,116.32070925949537,99.98737592616206,1.4233867819933121,S3
540,4,59.94233692603442,80.94233692603441,76.94233692603441,59.94233692603442,1.3503366915092558,S3
541,83,91.3955153550519,133.7288486883852,50.7288486883852,91.3955153550519,1.4631882994354528,S3
542,1,81.88331077042909,124.2166441037624,123.2166441037624,81.88331077042909,1.516995868083797,S3
543,52,67.83197400853726,110.16530734187057,58.16530734187057,67.83197400853726,1.62409113035698,S3
544,23,62.101379269507326,83.10137926950732,60.10137926950732,62.101379269507326,1.3381567405912882,S3
545,9,20.34077721198393,30.674110545317262,21.674110545317262,20.34077721198393,1.5080107424432811,S3
546,63,54.804483416309225,75.80448341630921,12.80448341630921,63,1.2032457685128446,S3
547,8,40.81700451775473,61.817004517754725,53.817004517754725,40.81700451775473,1.5144914539445278,S3
548,50,66.4026435838175,108.73597691715081,58.73597691715081,66.4026435838175,1.637524819021664,S3
549,19,63.91819457262543,84.91819457262542,65.91819457262542,63.91819457262543,1.3285449493749275,S3
550,11,65.30583513057925,107.63916846391257,96.63916846391257,65.30583513057925,1.6482320186042743,S3
551,50,69.54058875975524,111.87392209308855,61.87392209308855,69.54058875975524,1.608757188979001,S3
552,52,98.82387390978722,141.15720724312052,89.15720724312052,98.82387390978722,1.42837152257336,S3
553,85,30.759576274339384,128.4070903923273,43.40709039232729,85,1.5106716516744387,S2
554,6,31.23618866900918,41.56952200234251,35.56952200234251,31.23618866900918,1.3308128735816445,S3
555,72,88.36948749213049,130.7028208254638,58.70282082546379,88.36948749213049,1.4790492118346072,S3
556,53,41.64453820751098,62.644538207510976,9.644538207510976,53,1.181972419009641,S3
557,98,99.66203555630149,141.9953688896348,43.99536888963479,99.66203555630149,1.4247689011872346,S3
558,46,64.44782107859967,106.78115441193299,60.78115441193299,64.44782107859967,1.656862134744698,S3
559,50,72.80316979063558,115.1365031239689,65.1365031239689,72.80316979063558,1.5814765133863513,S3
560,26,94.19874102315052,136.53207435648383,110.53207435648383,94.19874102315052,1.4494044492901383,S3
561,55,90.16305815917764,132.49639149251095,77.49639149251095,90.16305815917764,1.4695197145886099,S3
562,54,11.353929207003544,64.68726254033687,10.687262540336874,54,1.1979122692654978,S1
563,11,40.621768368628366,61.62176836862835,50.62176836862835,40.621768368628366,1.516964200313298,S3
564,46,46.090623567293946,67.09062356729393,21.09062356729393,46.090623567293946,1.4556241242720278,S3
565,20,12.99750955017982,25.49750955017982,5.497509550179821,20,1.274875477508991,S2
566,6,55.154785620046255,76.15478562004624,70.15478562004624,55.154785620046255,1.3807466526053804,S3
567,82,80.64682402446456,122.98015735779788,40.98015735779788,82,1.4997580165585107,S3
568,50,8.903111199188608,62.23644453252194,12.236444532521944,50,1.2447288906504388,S1
569,79,92.72275594684751,135.05608928018083,56.05608928018083,92.72275594684751,1.4565581868338826,S3
570,94,50.446306296948826,102.94630629694882,8.94630629694882,94,1.0951734712441363,S2
571,18,34.794493975710125,55.79449397571011,37.79449397571011,34.794493975710125,1.6035437680070872,S3
572,20,52.11588753147818,73.11588753147817,53.115887531478165,52.11588753147818,1.4029481410503835,S3
573,8,10.879284429352543,15.879284429352541,7.879284429352541,10.879284429352543,1.4595890504075701,S3
574,62,75.35558179379524,117.68891512712855,55.68891512712855,75.35558179379524,1.561780989883075,S3
575,25,30.161529128738007,40.49486246207134,15.494862462071339,30.161529128738007,1.3425997829628504,S3
576,5,97.55465828835862,139.88799162169192,134.88799162169192,97.55465828835862,1.4339447656943412,S3
577,61,31.452596972416746,83.95259697241674,22.952596972416742,61,1.3762720815150287,S2
578,77,92.61678132144192,134.95011465477523,57.950114654775234,92.61678132144192,1.4570805930559005,S3
579,49,8.629442680046584,61.962776013379916,12.962776013379916,49,1.2645464492526513,S1
580,91,62.03429675714415,104.36763009047746,13.367630090477462,91,1.1468970339612907,S3
581,20,64.0324427081835,106.36577604151681,86.36577604151681,64.0324427081835,1.661123198536404,S3
582,28,62.105308774474665,83.10530877447465,55.10530877447465,62.105308774474665,1.3381353448584898,S3
583,78,84.63513791271518,126.9684712460485,48.968471246048495,84.63513791271518,1.5001862627906624,S3
584,60,18.296554360857066,60.8701123058096,0.8701123058095988,60,1.0145018717634933,S2
585,27,4.171257763911463,30.83792443057813,3.8379244305781306,27,1.1421453492806715,S1
586,66,15.647889959496531,68.14788995949652,2.147889959496524,66,1.0325437872650989,S2
587,45,12.305670342942431,65.63900367627576,20.639003676275763,45,1.4586445261394614,S1
588,31,97.06922972566089,139.4025630589942,108.40256305899419,97.06922972566089,1.4361148579521714,S3
589,24,4.109903338449083,30.77657000511575,6.776570005115751,24,1.2823570835464897,S1
590,71,84.24849939157161,126.58183272490493,55.58183272490493,84.24849939157161,1.5024817491000726,S3
591,86,3.812870135826185,102.85379653084048,16.853796530840484,86,1.195974378265587,S1
592,41,11.77310153084733,41.56023180248601,0.5602318024860082,41,1.0136641903045367,S1
593,76,45.573349706867205,98.07334970686719,22.07334970686719,76,1.290438811932463,S2
594,80,77.80861728356342,120.14195061689674,40.141950616896736,80,1.501774382711209,S3
595,83,42.00718649343521,94.5071864934352,11.5071864934352,83,1.1386408011257252,S2
596,74,24.92588492165494,77.42588492165494,3.4258849216549407,74,1.0462957421845263,S2
597,49,65.88427079278975,108.21760412612306,59.217604126123064,65.88427079278975,1.6425408192871158,S3
598,57,50.35783979173942,71.35783979173941,14.357839791739408,57,1.2518919261708668,S3
599,22,2.3375280227572404,24.329138643909427,2.3291386439094275,22,1.1058699383595194,S1
600,79,98.61376098506271,140.947094318396,61.94709431839601,98.61376098506271,1.4292842389384748,S3
601,59,23.525092338635666,76.02509233863566,17.02509233863566,59,1.2885608870955196,S2
602,97,61.857525840382934,104.19085917371625,7.190859173716248,97,1.0741325688011985,S3
603,58,83.65451483396367,125.98784816729699,67.98784816729699,83.65451483396367,1.506049594781058,S3
604,60,40.03423460355108,61.03423460355107,1.03423460355107,60,1.0172372433925179,S3
605,8,12.845587997566954,17.845587997566952,9.845587997566952,12.845587997566954,1.389238702109007,S3
606,55,36.533231356526265,57.53323135652626,2.533231356526258,55,1.046058751936841,S3
607,56,50.43420606118533,71.43420606118532,15.434206061185321,56,1.2756108225211664,S3
608,84,4.0766790812102105,102.58998758545646,18.589987585456456,84,1.2213093760173388,S1
609,81,13.027096601010124,93.63957006565654,12.639570065656542,81,1.1560440748846488,S1
610,93,31.372584981945216,127.79408168472145,34.79408168472145,93,1.3741299105884026,S2
611,92,51.14817327258583,103.64817327258582,11.648173272585822,92,1.126610579049846,S2
612,6,75.20588822955196,117.53922156288527,111.53922156288527,75.20588822955196,1.5628991868843927,S3
613,48,65.27456563030776,107.60789896364108,59.60789896364108,65.27456563030776,1.6485425513682384,S3
614,100,13.618571330500007,120.28523799716667,20.285237997166675,100,1.2028523799716668,S1
615,8,99.61241827467364,141.94575160800696,133.94575160800696,99.61241827467364,1.4249804800100563,S3
616,93,69.25495476647426,111.58828809980757,18.58828809980757,93,1.1998740655893287,S3
617,14,19.37073031933417,29.7040636526675,15.7040636526675,19.37073031933417,1.533450890234092,S3
618,62,28.78815975534862,81.28815975534862,19.288159755348616,62,1.3110993508927196,S2
619,21,68.61339568226153,110.94672901559484,89.94672901559484,68.61339568226153,1.6169835046405912,S3
620,92,93.05834786677866,135.39168120011198,43.391681200111975,93.05834786677866,1.4549117226316683,S3
